D_Code,D_Name,Proj_ID,Proj_Name,Sec_ID,Sec_Name,AWC_ID,AWC_Name,Latitude,Longitude
33,NARAYANPET,2506,MAKTHAL,250609,Karni,1414039,Parevula,16.3463,77.5766
33,NARAYANPET,2506,MAKTHAL,250609,Karni,1414040,Muslaipally,16.2647343,77.5954317
33,NARAYANPET,2506,MAKTHAL,250609,Karni,1414041,Anugonda-I,16.3598,77.6099
33,NARAYANPET,2506,MAKTHAL,250609,Karni,1414042,Anugonda-II,16.3598,77.6099
33,NARAYANPET,2506,MAKTHAL,250609,Karni,1414043,Anugonda-III SC Mini,16.3598,77.6099
33,NARAYANPET,2506,MAKTHAL,250609,Karni,1414044,Dadhanpally,16.3702761,77.7614798
33,NARAYANPET,2506,MAKTHAL,250607,Manthangode,1414045,Mustipally-I,16.382421,77.6852858
33,NARAYANPET,2506,MAKTHAL,250607,Manthangode,1414046,Mustipally-II SCMini,16.377,77.6911
33,NARAYANPET,2506,MAKTHAL,250609,Karni,1414047,Gaddampally,16.3849,77.6229
33,NARAYANPET,2506,MAKTHAL,250609,Karni,1414048,Ankenpally,16.3711,77.6175
33,NARAYANPET,2506,MAKTHAL,250607,Manthangode,1414049,Sathaywar-I,16.4068,77.6267
33,NARAYANPET,2506,MAKTHAL,250607,Manthangode,1414050,Sathaywar-II SC Mini,16.4068,77.6267
33,NARAYANPET,2506,MAKTHAL,250607,Manthangode,1414051,Kondadoddi,16.4068,77.6267
33,NARAYANPET,2506,MAKTHAL,250607,Manthangode,1414052,Rudrasamudram-I,16.45,77.5401
33,NARAYANPET,2506,MAKTHAL,250607,Manthangode,1414053,Rudrasamudram-II,16.5,77.5154
33,NARAYANPET,2506,MAKTHAL,250607,Manthangode,1414054,Golapally-I,16.5064,77.5216
33,NARAYANPET,2506,MAKTHAL,250607,Manthangode,1414055,Golapally-II SCMini,16.4367,77.6051
33,NARAYANPET,2506,MAKTHAL,250607,Manthangode,1414056,Tekulapally,16.5262,77.5554
33,NARAYANPET,2506,MAKTHAL,250607,Manthangode,1414057,Samanpally,16.5094,77.5366
33,NARAYANPET,2506,MAKTHAL,250607,Manthangode,1414058,Manthan gode I,16.5299,77.6054
33,NARAYANPET,2506,MAKTHAL,250607,Manthangode,1414059,Manthan gode II,16.5299,77.6054
33,NARAYANPET,2506,MAKTHAL,250607,Manthangode,1414060,Manthan gode III,16.5299,77.6054
33,NARAYANPET,2506,MAKTHAL,250607,Manthangode,1414061,Manthangode  sc Mini IV,16.5282,77.5579
33,NARAYANPET,2506,MAKTHAL,250608,Jaklair,1414062,Kachwar-I,16.53,77.5592
33,NARAYANPET,2506,MAKTHAL,250608,Jaklair,1414063,Kachwar-II,16.5299,77.5591
33,NARAYANPET,2506,MAKTHAL,250608,Jaklair,1414064,Bondal kunta,16.5418,77.5875
33,NARAYANPET,2506,MAKTHAL,250608,Jaklair,1414065,Jaklair I,16.5606,77.6048
33,NARAYANPET,2506,MAKTHAL,250608,Jaklair,1414066,Jaklair II,16.5605,77.6047
33,NARAYANPET,2506,MAKTHAL,250608,Jaklair,1414067,Jaklair III,16.5608,77.6086
33,NARAYANPET,2506,MAKTHAL,250608,Jaklair,1414068,Jaklair  sc Mini IV,16.5609,77.607
33,NARAYANPET,2506,MAKTHAL,250608,Jaklair,1414069,Madhanpally,16.5455,77.6248
33,NARAYANPET,2506,MAKTHAL,250608,Jaklair,1414070,Gudigandla-I,16.5735,77.6341
33,NARAYANPET,2506,MAKTHAL,250608,Jaklair,1414071,Gudigandla-II,16.5733,77.6342
33,NARAYANPET,2506,MAKTHAL,250608,Jaklair,1414072,Gudigandla-III (Mini),16.5732,77.6352
33,NARAYANPET,2506,MAKTHAL,250608,Jaklair,1414073,Javalapur,16.5579,77.6308
33,NARAYANPET,2506,MAKTHAL,250608,Jaklair,1414074,Lingampally-I,16.5622,77.516
33,NARAYANPET,2506,MAKTHAL,250608,Jaklair,1414075,Lingampally-II,16.5622,77.516
33,NARAYANPET,2506,MAKTHAL,250608,Jaklair,1414076,Upper pally,16.5374,77.5219
33,NARAYANPET,2506,MAKTHAL,250608,Jaklair,1414077,Madhwar I,16.5566,77.4962
33,NARAYANPET,2506,MAKTHAL,250608,Jaklair,1414078,Madhwar II,16.5593,77.4964
33,NARAYANPET,2506,MAKTHAL,250608,Jaklair,1414079,Someshwar Banda,16.5787,77.4713
33,NARAYANPET,2506,MAKTHAL,250607,Manthangode,1414080,Booth pur I,16.4643,77.5552
33,NARAYANPET,2506,MAKTHAL,250607,Manthangode,1414081,Boothpur-II,16.4558,77.596
33,NARAYANPET,2506,MAKTHAL,250607,Manthangode,1414082,Katrev pally I,16.4757,77.5965
33,NARAYANPET,2506,MAKTHAL,250607,Manthangode,1414083,Katrev pally II,16.4756,77.5965
33,NARAYANPET,2506,MAKTHAL,250606,Makthal,1414084,Tirumala pur,16.4811,77.4797
33,NARAYANPET,2506,MAKTHAL,250602,Maganoor,1414085,Maganoor I,16.4592,77.4298
33,NARAYANPET,2506,MAKTHAL,250602,Maganoor,1414086,Maganoor II,16.4617,77.4338
33,NARAYANPET,2506,MAKTHAL,250602,Maganoor,1414087,Maganoor III,16.4592,77.4294
33,NARAYANPET,2506,MAKTHAL,250602,Maganoor,1414088,Kolpur,16.3929,77.4829
33,NARAYANPET,2506,MAKTHAL,250601,Krishna,1414089,Gudeballur I,16.4126,77.3814
33,NARAYANPET,2506,MAKTHAL,250601,Krishna,1414090,Gudeballur  II,16.4095,77.3781
33,NARAYANPET,2506,MAKTHAL,250601,Krishna,1414091,Gudeballur III,16.3909,77.3573
33,NARAYANPET,2506,MAKTHAL,250601,Krishna,1414092,Gudeballur IV,16.416184,77.386093
33,NARAYANPET,2506,MAKTHAL,250602,Maganoor,1414093,Adivisatyawar,16.423,77.4733
33,NARAYANPET,2506,MAKTHAL,250602,Maganoor,1414094,Mandi pally I,16.3902,77.4615
33,NARAYANPET,2506,MAKTHAL,250602,Maganoor,1414095,Mandi pally II,16.485122,77.4922441
33,NARAYANPET,2506,MAKTHAL,250602,Maganoor,1414096,Wadwat I,16.4471,77.478
33,NARAYANPET,2506,MAKTHAL,250602,Maganoor,1414097,Wadwat II,16.4688,77.4743
33,NARAYANPET,2506,MAKTHAL,250602,Maganoor,1414098,Wadwat III,16.4792,77.4847
33,NARAYANPET,2506,MAKTHAL,250602,Maganoor,1414099,Wadwat IV,16.4452,77.4794
33,NARAYANPET,2506,MAKTHAL,250602,Maganoor,1414100,Ammapally,16.4022,77.523
33,NARAYANPET,2506,MAKTHAL,250602,Maganoor,1414101,Paramandoddi,16.4211,77.5013
33,NARAYANPET,2506,MAKTHAL,250601,Krishna,1414102,Mudumal I,16.3838,77.4549
33,NARAYANPET,2506,MAKTHAL,250601,Krishna,1414103,Mudumal II,16.3872,77.433
33,NARAYANPET,2506,MAKTHAL,250602,Maganoor,1414104,Neredgum-I,16.5236,77.4588
33,NARAYANPET,2506,MAKTHAL,250602,Maganoor,1414105,Neredgum-II,16.5236,77.4588
33,NARAYANPET,2506,MAKTHAL,250602,Maganoor,1414106,Neredgum-III,16.5236,77.4588
33,NARAYANPET,2506,MAKTHAL,250602,Maganoor,1414107,Oblapoor,16.3902,77.4615
33,NARAYANPET,2506,MAKTHAL,250602,Maganoor,1414108,Gajaramdoddi,16.4054,77.5069
33,NARAYANPET,2506,MAKTHAL,250601,Krishna,1414109,Krishna-I,16.4471,77.356
33,NARAYANPET,2506,MAKTHAL,250601,Krishna,1414110,Krishna-II,16.4262,77.3339
33,NARAYANPET,2506,MAKTHAL,250601,Krishna,1414111,Gurjala,16.41,77.318
33,NARAYANPET,2506,MAKTHAL,250601,Krishna,1414112,Hindupoor-I,16.4148,77.3448
33,NARAYANPET,2506,MAKTHAL,250601,Krishna,1414113,Hindupoor-II,16.4148,77.3448
33,NARAYANPET,2506,MAKTHAL,250601,Krishna,1414114,Hindupoor-III,16.4148,77.3448
33,NARAYANPET,2506,MAKTHAL,250601,Krishna,1414115,Hindupoor Mini,16.4148,77.3448
33,NARAYANPET,2506,MAKTHAL,250601,Krishna,1414116,Thangidi-I,16.4294,77.2999
33,NARAYANPET,2506,MAKTHAL,250601,Krishna,1414117,Thangidi-II,16.4294,77.2999
33,NARAYANPET,2506,MAKTHAL,250601,Krishna,1414118,Kusumurthy,16.4448,77.2746
33,NARAYANPET,2506,MAKTHAL,250601,Krishna,1414119,Chegunta-I,16.477,77.3113
33,NARAYANPET,2506,MAKTHAL,250601,Krishna,1414120,Kunsi-I,16.4471,77.356
33,NARAYANPET,2506,MAKTHAL,250601,Krishna,1414121,Kunsi-II,16.4471,77.356
33,NARAYANPET,2506,MAKTHAL,250601,Krishna,1414122,Kunsi-III,16.4471,77.356
33,NARAYANPET,2506,MAKTHAL,250601,Krishna,1414123,Alampally-I,16.4542,77.3584
33,NARAYANPET,2506,MAKTHAL,250601,Krishna,1414124,Alampally-II,16.4542,77.3584
33,NARAYANPET,2506,MAKTHAL,250601,Krishna,1414125,Alampally Mini,16.4019018,77.3293913
33,NARAYANPET,2506,MAKTHAL,250601,Krishna,1414126,Adavi khanapoor (MINI),16.4551,77.3216
33,NARAYANPET,2506,MAKTHAL,250602,Maganoor,1414127,Workur-1,16.4813,77.4796
33,NARAYANPET,2506,MAKTHAL,250602,Maganoor,1414128,Workur-2,16.5236,77.4588
33,NARAYANPET,2506,MAKTHAL,250602,Maganoor,1414129,Ujjelly-I,16.5694,77.4451
33,NARAYANPET,2506,MAKTHAL,250602,Maganoor,1414130,Kothapally-I,16.485122,77.4922441
33,NARAYANPET,2506,MAKTHAL,250602,Maganoor,1414131,Kothapally-II,16.4941654,77.4983376
33,NARAYANPET,2506,MAKTHAL,250602,Maganoor,1414132,Kothapally-III (Mini),16.5213728,77.5058645
33,NARAYANPET,2506,MAKTHAL,250601,Krishna,1414133,Inapoor-I,16.4990664,77.5071261
33,NARAYANPET,2506,MAKTHAL,250601,Krishna,1414134,Inapoor-II (MINI),16.471,77.2832
33,NARAYANPET,2506,MAKTHAL,250602,Maganoor,1414135,Bairampally,16.5625,77.4112
33,NARAYANPET,2506,MAKTHAL,250601,Krishna,1414136,Khandoddi,16.4569,77.3591
33,NARAYANPET,2506,MAKTHAL,250602,Maganoor,1414137,GL pally,16.4735,77.4574
33,NARAYANPET,2506,MAKTHAL,250601,Krishna,1414138,SKPally,16.4677,77.2519
33,NARAYANPET,2507,NARAYANPET,250709,Utkoor,1414139,Utkoor-I,16.65,77.5173
33,NARAYANPET,2507,NARAYANPET,250709,Utkoor,1414140,Utkoor-II,16.6516,77.5159
33,NARAYANPET,2507,NARAYANPET,250709,Utkoor,1414141,Utkoor-III,16.6498,77.5119
33,NARAYANPET,2507,NARAYANPET,250709,Utkoor,1414142,Utkoor-IV,16.6512,77.5163
33,NARAYANPET,2507,NARAYANPET,250709,Utkoor,1414143,Utkoor-V,16.6479,77.5177
33,NARAYANPET,2507,NARAYANPET,250709,Utkoor,1414144,Utkoor-VI,16.6489,77.508
33,NARAYANPET,2507,NARAYANPET,250709,Utkoor,1414145,Utkoor-VII,16.6513,77.5162
33,NARAYANPET,2507,NARAYANPET,250709,Utkoor,1414146,Utkoor-VIII,16.6478,77.5177
33,NARAYANPET,2507,NARAYANPET,250709,Utkoor,1414147,Utkoor-IX,16.6478,77.5131
33,NARAYANPET,2507,NARAYANPET,250709,Utkoor,1414148,Utkoor-X,16.6497,77.512
33,NARAYANPET,2507,NARAYANPET,250709,Utkoor,1414149,Utkoor-XI,16.6519,77.5159
33,NARAYANPET,2507,NARAYANPET,250709,Utkoor,1414150,Utkoor-XII,16.6519,77.5159
33,NARAYANPET,2507,NARAYANPET,250709,Utkoor,1414151,Peddaporla-I,16.6009,77.5367
33,NARAYANPET,2507,NARAYANPET,250709,Utkoor,1414152,Peddaporla-II,16.6019,77.5368
33,NARAYANPET,2507,NARAYANPET,250709,Utkoor,1414153,Chinnaporla-I,16.5879,77.5401
33,NARAYANPET,2507,NARAYANPET,250709,Utkoor,1414154,Chinnaporla-II,16.5879,77.5401
33,NARAYANPET,2507,NARAYANPET,250709,Utkoor,1414155,Chinnaporla-III,16.5879,77.5401
33,NARAYANPET,2507,NARAYANPET,250709,Utkoor,1414156,Chinna porla IV (Mini),16.5879,77.5401
33,NARAYANPET,2507,NARAYANPET,250710,Pulimamidi,1414157,Edevelly-I,16.6027,77.5295
33,NARAYANPET,2507,NARAYANPET,250709,Utkoor,1414158,Mallepally-III,16.6007,77.5064
33,NARAYANPET,2507,NARAYANPET,250709,Utkoor,1414159,Mallepally-I,16.6007,77.5064
33,NARAYANPET,2507,NARAYANPET,250709,Utkoor,1414160,Mallepally-II,16.6007,77.5064
33,NARAYANPET,2507,NARAYANPET,250710,Pulimamidi,1414161,Edevelly-II,16.5734,77.5298
33,NARAYANPET,2507,NARAYANPET,250709,Utkoor,1414162,Kollur I,16.6179,77.5088
33,NARAYANPET,2507,NARAYANPET,250709,Utkoor,1414163,Kollur II,16.6179,77.5088
33,NARAYANPET,2507,NARAYANPET,250709,Utkoor,1414164,Kollur III (Mini),16.7439134,77.4951117
33,NARAYANPET,2507,NARAYANPET,250709,Utkoor,1414165,Samistapur I,16.6488,77.5101
33,NARAYANPET,2507,NARAYANPET,250701,Peddajetram,1414166,Laxmipally,16.6693,77.5596
33,NARAYANPET,2507,NARAYANPET,250710,Pulimamidi,1414167,Pulimamidi-I,16.5629,77.6076
33,NARAYANPET,2507,NARAYANPET,250710,Pulimamidi,1414168,Pulimamidi-II,16.5819,77.5928
33,NARAYANPET,2507,NARAYANPET,250710,Pulimamidi,1414169,Pulimamidi-III,16.5572,77.6097
33,NARAYANPET,2507,NARAYANPET,250710,Pulimamidi,1414170,Pulimamidi-IV,16.5629,77.6076
33,NARAYANPET,2507,NARAYANPET,250710,Pulimamidi,1414171,Pulimamidi-V,16.5886,77.5841
33,NARAYANPET,2507,NARAYANPET,250710,Pulimamidi,1414172,Pullimamidi VI,16.5855,77.5842
33,NARAYANPET,2507,NARAYANPET,250710,Pulimamidi,1414173,Pulimamidi-VII (Mini),16.5858,77.5854
33,NARAYANPET,2507,NARAYANPET,250701,Peddajetram,1414174,Nidugurthy I,16.6802,77.5489
33,NARAYANPET,2507,NARAYANPET,250701,Peddajetram,1414175,Nidugurthy II,16.6802,77.549
33,NARAYANPET,2507,NARAYANPET,250701,Peddajetram,1414176,Nidugurthy thanda,16.7039,77.5685
33,NARAYANPET,2507,NARAYANPET,250710,Pulimamidi,1414177,Bizwar I,16.6212,77.6011
33,NARAYANPET,2507,NARAYANPET,250710,Pulimamidi,1414178,Bizwar II,16.6235,77.5976
33,NARAYANPET,2507,NARAYANPET,250710,Pulimamidi,1414179,Bizwar  III,16.6212,77.6018
33,NARAYANPET,2507,NARAYANPET,250710,Pulimamidi,1414180,Ausalonipally I,16.6504,77.5983
33,NARAYANPET,2507,NARAYANPET,250710,Pulimamidi,1414181,Ausalonipally II,16.6504,77.5976
33,NARAYANPET,2507,NARAYANPET,250701,Peddajetram,1414182,Pagadimari I,16.7087,77.4653
33,NARAYANPET,2507,NARAYANPET,250701,Peddajetram,1414183,Pagadimari II,16.7457,77.4775
33,NARAYANPET,2507,NARAYANPET,250701,Peddajetram,1414184,Thipraspally-I,16.69,77.5179
33,NARAYANPET,2507,NARAYANPET,250701,Peddajetram,1414185,Thipraspally-II,16.6881,77.5183
33,NARAYANPET,2507,NARAYANPET,250701,Peddajetram,1414186,Oblapur I,16.6787,77.5497
33,NARAYANPET,2507,NARAYANPET,250701,Peddajetram,1414187,Ameenpur-I,16.6632788,77.4427669
33,NARAYANPET,2507,NARAYANPET,250701,Peddajetram,1414188,Ameenpur-II,16.6622594,77.4438427
33,NARAYANPET,2507,NARAYANPET,250710,Pulimamidi,1414189,Mogudumpur I,16.563404,77.5072981
33,NARAYANPET,2507,NARAYANPET,250710,Pulimamidi,1414190,Mogudumpur II,16.6483727,77.5664197
33,NARAYANPET,2507,NARAYANPET,250710,Pulimamidi,1414191,Yargat pally,16.8001207,77.461413
33,NARAYANPET,2507,NARAYANPET,250707,Dhanwada,1414192,Patha pally,16.6301,77.6172
33,NARAYANPET,2507,NARAYANPET,250710,Pulimamidi,1414193,Kotha pally,16.6198,77.6114
33,NARAYANPET,2507,NARAYANPET,250701,Peddajetram,1414194,Peddajatram-1,16.6644,77.5826
33,NARAYANPET,2507,NARAYANPET,250701,Peddajetram,1414195,Peddajatram-2,16.6645,77.5825
33,NARAYANPET,2507,NARAYANPET,250701,Peddajetram,1414196,Peddajatram-3,16.6644,77.5826
33,NARAYANPET,2507,NARAYANPET,250701,Peddajetram,1414197,Peddajatram-4,16.6644,77.5823
33,NARAYANPET,2507,NARAYANPET,250701,Peddajetram,1414198,Vallampally-I,16.6787,77.5497
33,NARAYANPET,2507,NARAYANPET,250709,Utkoor,1414199,Nagireddypally,16.592442,77.461413
33,NARAYANPET,2507,NARAYANPET,250701,Peddajetram,1414200,Bapoor,16.6807,77.5277
33,NARAYANPET,2507,NARAYANPET,250707,Dhanwada,1414201,Dhanwada-1,16.6368,77.6549
33,NARAYANPET,2507,NARAYANPET,250707,Dhanwada,1414202,Dhanwada-2,16.6367,77.657
33,NARAYANPET,2507,NARAYANPET,250707,Dhanwada,1414203,Dhanwada-3,16.6398,77.6544
33,NARAYANPET,2507,NARAYANPET,250707,Dhanwada,1414204,Dhanwada-4,16.6369,77.6636
33,NARAYANPET,2507,NARAYANPET,250707,Dhanwada,1414205,Dhanwada-5,16.6402,77.6575
33,NARAYANPET,2507,NARAYANPET,250707,Dhanwada,1414206,Dhanwada-6,16.6352,77.6587
33,NARAYANPET,2507,NARAYANPET,250707,Dhanwada,1414207,Dhanwada-7,16.6368,77.6549
33,NARAYANPET,2507,NARAYANPET,250707,Dhanwada,1414208,Dhanwada-8,16.6378,77.6522
33,NARAYANPET,2507,NARAYANPET,250707,Dhanwada,1414209,Dhanwada-9,16.6363,77.6609
33,NARAYANPET,2507,NARAYANPET,250707,Dhanwada,1414210,Dhanwada-10 (Mini),16.6366,77.657
33,NARAYANPET,2506,MAKTHAL,250604,Marikal,1414211,Marikal-1,16.6049,77.7254
33,NARAYANPET,2506,MAKTHAL,250604,Marikal,1414212,Marikal-2,16.5999,77.7298
33,NARAYANPET,2506,MAKTHAL,250604,Marikal,1414213,Marikal-3,16.6044,77.7283
33,NARAYANPET,2506,MAKTHAL,250604,Marikal,1414214,Marikal-4,16.6008,77.73
33,NARAYANPET,2506,MAKTHAL,250604,Marikal,1414215,Marikal-5,16.6004,77.732
33,NARAYANPET,2506,MAKTHAL,250604,Marikal,1414216,Marikal-6,16.6009,77.7283
33,NARAYANPET,2506,MAKTHAL,250604,Marikal,1414217,Marikal-7,16.6049,77.7254
33,NARAYANPET,2506,MAKTHAL,250604,Marikal,1414218,Marikal-8,16.6008,77.7284
33,NARAYANPET,2506,MAKTHAL,250604,Marikal,1414219,Marikal-9,16.6086,77.7259
33,NARAYANPET,2506,MAKTHAL,250605,Madwar,1414220,Appampally-I,16.6222,77.7106
33,NARAYANPET,2506,MAKTHAL,250605,Madwar,1414221,Appampally-II,16.6232,77.7094
33,NARAYANPET,2506,MAKTHAL,250605,Madwar,1414222,Madwar-1,16.624,77.7293
33,NARAYANPET,2506,MAKTHAL,250605,Madwar,1414223,Madwar-2,16.6261,77.7272
33,NARAYANPET,2506,MAKTHAL,250605,Madwar,1414224,Madwar-3,16.624,77.7293
33,NARAYANPET,2506,MAKTHAL,250605,Madwar,1414225,P.C Kunta-1,16.5924,77.7717
33,NARAYANPET,2506,MAKTHAL,250605,Madwar,1414226,P.C Kunta-2,16.5925,77.7717
33,NARAYANPET,2506,MAKTHAL,250605,Madwar,1414227,Teelair-I,16.6145,77.7513
33,NARAYANPET,2506,MAKTHAL,250605,Madwar,1414228,Teelair-II,16.6155,77.7511
33,NARAYANPET,2506,MAKTHAL,250605,Madwar,1414229,Teelair-III,16.6146,77.7512
33,NARAYANPET,2507,NARAYANPET,250708,Kondapoor,1414230,Gootur-I,16.6799,77.7642
33,NARAYANPET,2507,NARAYANPET,250708,Kondapoor,1414231,Gootur-II,16.6804,77.7605
33,NARAYANPET,2507,NARAYANPET,250708,Kondapoor,1414232,Gootur-III,16.6805,77.7643
33,NARAYANPET,2507,NARAYANPET,250708,Kondapoor,1414233,Kondapoor-1,16.7218748,77.741095
33,NARAYANPET,2507,NARAYANPET,250708,Kondapoor,1414234,Kondapoor-2,16.7223,77.7346
33,NARAYANPET,2507,NARAYANPET,250708,Kondapoor,1414235,Kondapoor-3,16.7236,77.737
33,NARAYANPET,2507,NARAYANPET,250708,Kondapoor,1414236,Kistapoor-1,16.7234,77.7376
33,NARAYANPET,2507,NARAYANPET,250708,Kondapoor,1414237,Kistapoor-2,16.6901,77.726
33,NARAYANPET,2507,NARAYANPET,250708,Kondapoor,1414238,Kistapoor-3,16.688,77.727
33,NARAYANPET,2507,NARAYANPET,250708,Kondapoor,1414239,Kistapoor-4,16.688,77.727
33,NARAYANPET,2507,NARAYANPET,250708,Kondapoor,1414240,Ramkistapally-1,16.6764,77.7295
33,NARAYANPET,2507,NARAYANPET,250708,Kondapoor,1414241,Ramkistapally-2,16.6764,77.7295
33,NARAYANPET,2507,NARAYANPET,250707,Dhanwada,1414242,Gunumukula-1,16.6014,77.6455
33,NARAYANPET,2507,NARAYANPET,250707,Dhanwada,1414243,Gunumukula-2,16.6013,77.6455
33,NARAYANPET,2507,NARAYANPET,250707,Dhanwada,1414244,Gunumukula-3,16.6034,77.6445
33,NARAYANPET,2507,NARAYANPET,250707,Dhanwada,1414245,Gunumukula -4 (Mini),16.6033,77.6445
33,NARAYANPET,2507,NARAYANPET,250708,Kondapoor,1414246,Cherlapally-1,16.7354,77.7107
33,NARAYANPET,2507,NARAYANPET,250708,Kondapoor,1414247,Cherlapally-2,16.7349,77.7114
33,NARAYANPET,2506,MAKTHAL,250605,Madwar,1414248,Eligandla-I,16.5909,77.6742
33,NARAYANPET,2506,MAKTHAL,250605,Madwar,1414249,Eligandla-II,16.5909,77.6742
33,NARAYANPET,2506,MAKTHAL,250605,Madwar,1414250,Poosalpad-I,16.6302,77.7921
33,NARAYANPET,2506,MAKTHAL,250605,Madwar,1414251,Poosalpad-II,16.6538,77.7692
33,NARAYANPET,2506,MAKTHAL,250605,Madwar,1414252,Rakonda-1,16.6301,77.7921
33,NARAYANPET,2506,MAKTHAL,250605,Madwar,1414253,Rakonda-2,16.6301,77.7921
33,NARAYANPET,2506,MAKTHAL,250604,Marikal,1414254,Pallygadda,16.6203,77.7369
33,NARAYANPET,2506,MAKTHAL,250604,Marikal,1414255,Ibrahimpatnam,16.5813,77.7473
33,NARAYANPET,2506,MAKTHAL,250605,Madwar,1414256,Venkatapoor,16.6133,77.7686
33,NARAYANPET,2506,MAKTHAL,250605,Madwar,1414257,Paspula (D),16.6032,77.6879
33,NARAYANPET,2507,NARAYANPET,250707,Dhanwada,1414258,Mandipally,16.6208,77.68
33,NARAYANPET,2507,NARAYANPET,250707,Dhanwada,1414259,Mandipally Pathatanda,16.6196,77.692
33,NARAYANPET,2507,NARAYANPET,250707,Dhanwada,1414260,MandipallyKottatanda,16.6342,77.6941
33,NARAYANPET,2507,NARAYANPET,250707,Dhanwada,1414261,Manthronpally,16.6284349,77.6197818
33,NARAYANPET,2507,NARAYANPET,250707,Dhanwada,1414262,Kamsanpally-I,16.6361,77.6641
33,NARAYANPET,2507,NARAYANPET,250707,Dhanwada,1414263,Yemononpally,16.6518,77.6998
33,NARAYANPET,2507,NARAYANPET,250708,Kondapoor,1414264,Chikarlagaddathanda,16.7497,77.7127
33,NARAYANPET,2507,NARAYANPET,250708,Kondapoor,1414265,Hanumanpally - I,16.7213,77.7238
33,NARAYANPET,2507,NARAYANPET,250708,Kondapoor,1414266,Kondronepally,16.6725,77.7461
33,NARAYANPET,2507,NARAYANPET,250708,Kondapoor,1414267,Manipoorthanda (Mini),16.5879,77.5401
33,NARAYANPET,2507,NARAYANPET,250708,Kondapoor,1414268,Chiralanarsaiahthanda (Mini),16.6818,77.6687
33,NARAYANPET,2507,NARAYANPET,250708,Kondapoor,1414269,Akumarithanda (Mini),16.7099,77.6885
33,NARAYANPET,2507,NARAYANPET,250708,Kondapoor,1414270,Thollakunta thanda (Mini),16.7251,77.7048
33,NARAYANPET,2506,MAKTHAL,250608,Jaklair,1414271,Ramasamudram,16.5461,77.6159
33,NARAYANPET,2506,MAKTHAL,250606,Makthal,1414272,Vanaikunta,16.5199,77.4992
33,NARAYANPET,2506,MAKTHAL,250609,Karni,1414273,Yarsanpally,16.4299,77.513
33,NARAYANPET,2506,MAKTHAL,250607,Manthangode,1414274,Yarnaganpally,16.4624,77.5839
33,NARAYANPET,2506,MAKTHAL,250601,Krishna,1414275,Mudumal-III,16.3872,77.433
33,NARAYANPET,2506,MAKTHAL,250601,Krishna,1414276,Mudumal-IV,16.3838,77.4549
33,NARAYANPET,2506,MAKTHAL,250602,Maganoor,1414277,Ujjelly-II,16.5693,77.4451
33,NARAYANPET,2506,MAKTHAL,250602,Maganoor,1414278,Ujjelly-III,16.5693,77.4451
33,NARAYANPET,2506,MAKTHAL,250601,Krishna,1414279,Hindupur-IV,16.4148,77.3448
33,NARAYANPET,2506,MAKTHAL,250601,Krishna,1414280,Chegunta-II,16.4781,77.3107
33,NARAYANPET,2506,MAKTHAL,250601,Krishna,1414281,Muraridoddi,16.3873,77.3749
33,NARAYANPET,2506,MAKTHAL,250602,Maganoor,1414282,Neredgum doddi,16.5564778,77.2697889
33,NARAYANPET,2506,MAKTHAL,250602,Maganoor,1414283,Punjanoor,16.3902,77.4615
33,NARAYANPET,2506,MAKTHAL,250602,Maganoor,1414284,Pegadabanda,16.433,77.4499
33,NARAYANPET,2506,MAKTHAL,250602,Maganoor,1414285,Maganoor-IV,16.4617,77.4338
33,NARAYANPET,2507,NARAYANPET,250701,Peddajetram,1414286,Samanoor,16.6579187,77.4438427
33,NARAYANPET,2507,NARAYANPET,250701,Peddajetram,1414287,Vallampally-II (Mini),16.6802,77.549
33,NARAYANPET,2507,NARAYANPET,250710,Pulimamidi,1414288,Bizwar-IV,16.6226,77.6019
33,NARAYANPET,2507,NARAYANPET,250708,Kondapoor,1414289,Hanmanpally-II,16.7216,77.7246
33,NARAYANPET,2507,NARAYANPET,250708,Kondapoor,1414290,Dudug thanda,16.7234,77.7164
33,NARAYANPET,2507,NARAYANPET,250708,Kondapoor,1414291,Jayaram thanda,16.7199,77.7272
33,NARAYANPET,2507,NARAYANPET,250708,Kondapoor,1414292,Budamari thanda,16.7167,77.7483
33,NARAYANPET,2507,NARAYANPET,250707,Dhanwada,1414293,Kamsanpally-II,16.6162,77.658
33,NARAYANPET,2506,MAKTHAL,250605,Madwar,1414294,PC Kunta,16.5925,77.7717
33,NARAYANPET,2506,MAKTHAL,250605,Madwar,1414295,Madwar-IV,16.6272,77.7286
33,NARAYANPET,2507,NARAYANPET,250701,Peddajetram,1414296,Oblapur-II (Mini),16.705,77.5703
33,NARAYANPET,2507,NARAYANPET,250710,Pulimamidi,1414297,Edevelly-III (Mini),16.5471,77.5854
33,NARAYANPET,2507,NARAYANPET,250710,Pulimamidi,1414298,Ausalonipally-III(Mini),16.6508,77.5973
33,NARAYANPET,2507,NARAYANPET,250709,Utkoor,1414299,Pagidimarry-III (Mini),16.6802,77.549
33,NARAYANPET,2507,NARAYANPET,250709,Utkoor,1414300,Jeernavelly (mini),16.6497,77.512
33,NARAYANPET,2506,MAKTHAL,250602,Maganoor,1414301,Achampet (Mini),16.4571879,77.4305611
33,NARAYANPET,2507,NARAYANPET,250706,Kotakonda,1414302,Abhangapur (Mini),16.7702,77.6355
